p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,y
-0.2961612045764923,0.4061318635940552,-0.23019170761108398,-0.6558807492256165,-0.09895158559083939,0.361997127532959,-0.09463830292224884,-0.08700058609247208,-0.12391847372055054,0.2950893044471741,0.5952780842781067,-0.1797775775194168,-0.10902866721153259,0.27827179431915283,-0.12896986305713654,-0.25399142503738403,0.15958338975906372,0.32153308391571045,0.051292601972818375,0.15670764446258545,-0.10429222881793976,0.33600082993507385,0.5318893194198608,-0.28889790177345276,0.2991397976875305,0.3775249421596527,0.40490925312042236,0.30077314376831055,-0.17159774899482727,0.45769110321998596,0.14164403080940247,0.20167703926563263,-0.0023326531518250704,-0.06147148832678795,-0.2431790977716446,0.0109481792896986,0.29459720849990845,0.1185968741774559,-0.24695801734924316,-0.016409361734986305,0.3773779273033142,-0.3564631938934326,-0.023846816271543503,0.31770947575569153,-0.2748514711856842,-0.13322961330413818,-0.38436663150787354,-0.34730449318885803,-0.27159520983695984,0.15207432210445404,0.36071303486824036,-0.019530825316905975,-0.08808662742376328,0.10365088284015656,-0.23226593434810638,0.023127231746912003,-0.24441170692443848,0.516454815864563,0.18322160840034485,0.3559590280056,0.09584913402795792,-0.07425559312105179,0.46378448605537415,-0.8601159453392029,0.9714885950088501,0.23381833732128143,0.35516357421875,0.7319023609161377,-0.6504320502281189,-0.6198274493217468,-0.45609530806541443,0.1203947439789772,0.8699076175689697,-0.7461156249046326,0.1751156747341156,0.34899863600730896,-0.9102352261543274,-0.01630125381052494,-0.27127665281295776,-0.41744673252105713,0.22457364201545715,-0.5446777939796448,0.2016432136297226,0.17631053924560547,0.015535116195678711,-0.3642270565032959,-0.6755767464637756,0.43893733620643616,0.19693706929683685,-0.8791893124580383,-0.270256906747818,-0.1176489070057869,0.07799812406301498,-0.33637407422065735,0.2466568499803543,0.2121080458164215,-0.35619500279426575,-0.3705260455608368,0.01751929521560669,-0.2430388629436493,0.06
-0.2971612045764923,0.4051318635940552,-0.23119170761108399,-0.6568807492256165,-0.09995158559083939,0.360997127532959,-0.09563830292224884,-0.08800058609247208,-0.12491847372055054,0.29408930444717407,0.5942780842781067,-0.1807775775194168,-0.1100286672115326,0.27727179431915283,-0.12996986305713654,-0.25499142503738403,0.15858338975906372,0.32053308391571045,0.050292601972818374,0.15570764446258545,-0.10529222881793976,0.33500082993507385,0.5308893194198608,-0.28989790177345276,0.2981397976875305,0.3765249421596527,0.40390925312042236,0.29977314376831055,-0.17259774899482727,0.45669110321998596,0.14064403080940246,0.20067703926563263,-0.0033326531518250704,-0.06247148832678795,-0.2441790977716446,0.0099481792896986,0.29359720849990845,0.1175968741774559,-0.24795801734924316,-0.017409361734986306,0.3763779273033142,-0.3574631938934326,-0.024846816271543504,0.3167094757556915,-0.2758514711856842,-0.13422961330413818,-0.38536663150787354,-0.34830449318885803,-0.27259520983695984,0.15107432210445404,0.35971303486824036,-0.020530825316905976,-0.08908662742376328,0.10265088284015655,-0.23326593434810639,0.022127231746912,-0.24541170692443848,0.515454815864563,0.18222160840034485,0.3549590280056,0.09484913402795792,-0.07525559312105179,0.46278448605537414,-0.8611159453392029,0.9704885950088501,0.23281833732128143,0.35416357421875,0.7309023609161377,-0.6514320502281189,-0.6208274493217468,-0.45709530806541443,0.1193947439789772,0.8689076175689697,-0.7471156249046326,0.1741156747341156,0.34799863600730896,-0.9112352261543274,-0.01730125381052494,-0.27227665281295776,-0.41844673252105713,0.22357364201545715,-0.5456777939796448,0.2006432136297226,0.17531053924560547,0.01453511619567871,-0.3652270565032959,-0.6765767464637756,0.43793733620643616,0.19593706929683685,-0.8801893124580383,-0.271256906747818,-0.1186489070057869,0.07699812406301498,-0.33737407422065735,0.2456568499803543,0.2111080458164215,-0.35719500279426575,-0.3715260455608368,0.01651929521560669,-0.2440388629436493,0.06000000000000005
-0.2951612045764923,0.4071318635940552,-0.22919170761108398,-0.6548807492256165,-0.09795158559083939,0.362997127532959,-0.09363830292224884,-0.08600058609247208,-0.12291847372055054,0.2960893044471741,0.5962780842781067,-0.1787775775194168,-0.10802866721153259,0.27927179431915283,-0.12796986305713653,-0.25299142503738403,0.16058338975906372,0.32253308391571045,0.052292601972818376,0.15770764446258545,-0.10329222881793976,0.33700082993507385,0.5328893194198608,-0.28789790177345276,0.3001397976875305,0.3785249421596527,0.40590925312042236,0.30177314376831055,-0.17059774899482727,0.45869110321998596,0.14264403080940247,0.20267703926563263,-0.0013326531518250704,-0.06047148832678795,-0.2421790977716446,0.011948179289698602,0.29559720849990845,0.1195968741774559,-0.24595801734924316,-0.015409361734986304,0.3783779273033142,-0.3554631938934326,-0.022846816271543502,0.31870947575569153,-0.2738514711856842,-0.13222961330413818,-0.38336663150787353,-0.34630449318885803,-0.27059520983695984,0.15307432210445404,0.36171303486824036,-0.018530825316905974,-0.08708662742376327,0.10465088284015656,-0.23126593434810638,0.024127231746912003,-0.24341170692443848,0.517454815864563,0.18422160840034485,0.3569590280056,0.09684913402795792,-0.07325559312105179,0.46478448605537415,-0.8591159453392029,0.9724885950088501,0.23481833732128143,0.35616357421875,0.7329023609161377,-0.6494320502281189,-0.6188274493217468,-0.45509530806541443,0.1213947439789772,0.8709076175689697,-0.7451156249046326,0.1761156747341156,0.34999863600730896,-0.9092352261543274,-0.01530125381052494,-0.27027665281295776,-0.41644673252105713,0.22557364201545715,-0.5436777939796448,0.2026432136297226,0.17731053924560547,0.016535116195678712,-0.3632270565032959,-0.6745767464637756,0.43993733620643616,0.19793706929683685,-0.8781893124580383,-0.269256906747818,-0.1166489070057869,0.07899812406301499,-0.33537407422065735,0.2476568499803543,0.2131080458164215,-0.35519500279426575,-0.3695260455608368,0.01851929521560669,-0.2420388629436493,0.06000000000000005
-0.3011612045764923,0.40113186359405517,-0.235191707611084,-0.6608807492256165,-0.10395158559083939,0.356997127532959,-0.09963830292224884,-0.09200058609247208,-0.12891847372055054,0.29008930444717407,0.5902780842781067,-0.1847775775194168,-0.1140286672115326,0.2732717943191528,-0.13396986305713654,-0.25899142503738404,0.15458338975906372,0.31653308391571044,0.04629260197281838,0.15170764446258544,-0.10929222881793976,0.33100082993507385,0.5268893194198608,-0.29389790177345276,0.2941397976875305,0.3725249421596527,0.39990925312042236,0.29577314376831054,-0.17659774899482727,0.45269110321998596,0.13664403080940246,0.19667703926563262,-0.0073326531518250705,-0.06647148832678795,-0.2481790977716446,0.005948179289698601,0.28959720849990844,0.1135968741774559,-0.25195801734924317,-0.021409361734986306,0.3723779273033142,-0.3614631938934326,-0.028846816271543504,0.3127094757556915,-0.2798514711856842,-0.1382296133041382,-0.38936663150787354,-0.35230449318885804,-0.27659520983695984,0.14707432210445404,0.35571303486824035,-0.024530825316905976,-0.09308662742376328,0.09865088284015655,-0.2372659343481064,0.018127231746912,-0.24941170692443848,0.511454815864563,0.17822160840034484,0.35095902800559997,0.09084913402795791,-0.07925559312105179,0.45878448605537414,-0.8651159453392029,0.9664885950088501,0.22881833732128143,0.35016357421875,0.7269023609161377,-0.6554320502281189,-0.6248274493217468,-0.46109530806541443,0.1153947439789772,0.8649076175689697,-0.7511156249046326,0.1701156747341156,0.34399863600730896,-0.9152352261543274,-0.02130125381052494,-0.27627665281295777,-0.42244673252105713,0.21957364201545715,-0.5496777939796448,0.1966432136297226,0.17131053924560546,0.01053511619567871,-0.3692270565032959,-0.6805767464637756,0.43393733620643615,0.19193706929683685,-0.8841893124580383,-0.275256906747818,-0.1226489070057869,0.07299812406301498,-0.34137407422065735,0.2416568499803543,0.2071080458164215,-0.36119500279426575,-0.3755260455608368,0.012519295215606688,-0.2480388629436493,0.06000000000000005
-0.2911612045764923,0.4111318635940552,-0.22519170761108398,-0.6508807492256165,-0.09395158559083938,0.366997127532959,-0.08963830292224884,-0.08200058609247207,-0.11891847372055053,0.3000893044471741,0.6002780842781067,-0.1747775775194168,-0.10402866721153259,0.28327179431915284,-0.12396986305713653,-0.24899142503738403,0.16458338975906373,0.32653308391571045,0.05629260197281837,0.16170764446258545,-0.09929222881793975,0.34100082993507386,0.5368893194198608,-0.28389790177345275,0.3041397976875305,0.3825249421596527,0.40990925312042237,0.30577314376831055,-0.16659774899482727,0.46269110321998597,0.14664403080940247,0.20667703926563263,0.0026673468481749297,-0.05647148832678795,-0.2381790977716446,0.015948179289698602,0.29959720849990845,0.1235968741774559,-0.24195801734924316,-0.011409361734986304,0.3823779273033142,-0.3514631938934326,-0.018846816271543502,0.32270947575569153,-0.2698514711856842,-0.12822961330413818,-0.37936663150787353,-0.34230449318885803,-0.26659520983695983,0.15707432210445404,0.36571303486824036,-0.014530825316905974,-0.08308662742376327,0.10865088284015656,-0.22726593434810638,0.028127231746912004,-0.23941170692443847,0.521454815864563,0.18822160840034485,0.3609590280056,0.10084913402795792,-0.06925559312105178,0.46878448605537415,-0.8551159453392029,0.9764885950088501,0.23881833732128144,0.36016357421875,0.7369023609161377,-0.6454320502281189,-0.6148274493217468,-0.4510953080654144,0.1253947439789772,0.8749076175689697,-0.7411156249046326,0.1801156747341156,0.35399863600730896,-0.9052352261543274,-0.01130125381052494,-0.26627665281295776,-0.4124467325210571,0.22957364201545716,-0.5396777939796448,0.2066432136297226,0.18131053924560547,0.020535116195678712,-0.3592270565032959,-0.6705767464637756,0.44393733620643616,0.20193706929683686,-0.8741893124580383,-0.265256906747818,-0.11264890700578689,0.08299812406301499,-0.33137407422065734,0.2516568499803543,0.2171080458164215,-0.35119500279426574,-0.3655260455608368,0.02251929521560669,-0.2380388629436493,0.06000000000000005
-0.3061612045764923,0.39613186359405517,-0.240191707611084,-0.6658807492256165,-0.10895158559083938,0.351997127532959,-0.10463830292224884,-0.09700058609247207,-0.13391847372055055,0.28508930444717406,0.5852780842781067,-0.18977757751941682,-0.11902866721153259,0.2682717943191528,-0.13896986305713654,-0.26399142503738404,0.1495833897590637,0.31153308391571044,0.04129260197281837,0.14670764446258544,-0.11429222881793975,0.32600082993507384,0.5218893194198608,-0.29889790177345277,0.2891397976875305,0.3675249421596527,0.39490925312042235,0.29077314376831054,-0.18159774899482728,0.44769110321998595,0.13164403080940246,0.19167703926563262,-0.01233265315182507,-0.07147148832678794,-0.2531790977716446,0.0009481792896986006,0.28459720849990844,0.10859687417745591,-0.2569580173492432,-0.026409361734986307,0.3673779273033142,-0.3664631938934326,-0.033846816271543505,0.3077094757556915,-0.2848514711856842,-0.1432296133041382,-0.39436663150787354,-0.35730449318885804,-0.28159520983695985,0.14207432210445403,0.35071303486824035,-0.029530825316905977,-0.09808662742376327,0.09365088284015656,-0.2422659343481064,0.013127231746912002,-0.2544117069244385,0.506454815864563,0.17322160840034484,0.34595902800559997,0.08584913402795792,-0.08425559312105178,0.45378448605537414,-0.8701159453392029,0.9614885950088501,0.22381833732128142,0.34516357421875,0.7219023609161377,-0.6604320502281189,-0.6298274493217468,-0.46609530806541444,0.11039474397897721,0.8599076175689697,-0.7561156249046326,0.1651156747341156,0.33899863600730895,-0.9202352261543274,-0.026301253810524942,-0.2812766528129578,-0.42744673252105714,0.21457364201545714,-0.5546777939796448,0.1916432136297226,0.16631053924560546,0.005535116195678711,-0.3742270565032959,-0.6855767464637756,0.42893733620643615,0.18693706929683684,-0.8891893124580383,-0.280256906747818,-0.1276489070057869,0.06799812406301499,-0.34637407422065736,0.2366568499803543,0.2021080458164215,-0.36619500279426576,-0.3805260455608368,0.007519295215606689,-0.2530388629436493,0.06000000000000005
-0.2861612045764923,0.4161318635940552,-0.22019170761108398,-0.6458807492256164,-0.08895158559083939,0.371997127532959,-0.08463830292224885,-0.07700058609247208,-0.11391847372055054,0.3050893044471741,0.6052780842781067,-0.1697775775194168,-0.0990286672115326,0.28827179431915284,-0.11896986305713654,-0.24399142503738402,0.16958338975906373,0.33153308391571046,0.06129260197281838,0.16670764446258546,-0.09429222881793976,0.34600082993507386,0.5418893194198608,-0.27889790177345275,0.3091397976875305,0.3875249421596527,0.41490925312042237,0.31077314376831056,-0.16159774899482726,0.46769110321998597,0.15164403080940247,0.21167703926563264,0.00766734684817493,-0.05147148832678795,-0.23317909777164458,0.020948179289698603,0.30459720849990846,0.1285968741774559,-0.23695801734924316,-0.006409361734986305,0.3873779273033142,-0.3464631938934326,-0.013846816271543503,0.32770947575569154,-0.2648514711856842,-0.12322961330413819,-0.3743666315078735,-0.337304493188858,-0.26159520983695983,0.16207432210445405,0.37071303486824037,-0.009530825316905975,-0.07808662742376328,0.11365088284015655,-0.22226593434810638,0.033127231746912005,-0.23441170692443847,0.526454815864563,0.19322160840034486,0.3659590280056,0.10584913402795791,-0.0642555931210518,0.47378448605537415,-0.8501159453392029,0.9814885950088501,0.24381833732128144,0.36516357421875,0.7419023609161377,-0.6404320502281189,-0.6098274493217468,-0.4460953080654144,0.1303947439789772,0.8799076175689697,-0.7361156249046326,0.1851156747341156,0.35899863600730897,-0.9002352261543274,-0.00630125381052494,-0.26127665281295775,-0.4074467325210571,0.23457364201545716,-0.5346777939796448,0.2116432136297226,0.18631053924560548,0.025535116195678713,-0.3542270565032959,-0.6655767464637756,0.44893733620643617,0.20693706929683686,-0.8691893124580383,-0.260256906747818,-0.1076489070057869,0.08799812406301498,-0.32637407422065734,0.2566568499803543,0.22210804581642152,-0.34619500279426574,-0.3605260455608368,0.02751929521560669,-0.23303886294364928,0.06000000000000005
-0.3461612045764923,0.3561318635940552,-0.280191707611084,-0.7058807492256165,-0.14895158559083937,0.311997127532959,-0.14463830292224883,-0.13700058609247207,-0.17391847372055053,0.24508930444717408,0.5452780842781066,-0.2297775775194168,-0.15902866721153258,0.22827179431915284,-0.17896986305713652,-0.303991425037384,0.10958338975906372,0.27153308391571046,0.0012926019728183719,0.10670764446258545,-0.15429222881793975,0.28600082993507386,0.48188931941986085,-0.33889790177345275,0.24913979768753053,0.3275249421596527,0.3549092531204224,0.25077314376831056,-0.22159774899482726,0.407691103219986,0.09164403080940246,0.15167703926563264,-0.05233265315182507,-0.11147148832678795,-0.2931790977716446,-0.0390518207103014,0.24459720849990846,0.0685968741774559,-0.29695801734924315,-0.06640936173498631,0.3273779273033142,-0.4064631938934326,-0.0738468162715435,0.26770947575569154,-0.3248514711856842,-0.18322961330413817,-0.4343666315078735,-0.397304493188858,-0.32159520983695983,0.10207432210445404,0.31071303486824037,-0.06953082531690598,-0.13808662742376326,0.05365088284015655,-0.2822659343481064,-0.026872768253088,-0.29441170692443847,0.466454815864563,0.13322160840034486,0.3059590280056,0.045849134027957913,-0.12425559312105179,0.41378448605537416,-0.9101159453392029,0.92148859500885,0.18381833732128144,0.30516357421875,0.6819023609161377,-0.7004320502281189,-0.6698274493217469,-0.5060953080654145,0.0703947439789772,0.8199076175689697,-0.7961156249046326,0.1251156747341156,0.29899863600730897,-0.9602352261543274,-0.06630125381052494,-0.32127665281295775,-0.4674467325210571,0.17457364201545716,-0.5946777939796448,0.1516432136297226,0.12631053924560548,-0.03446488380432129,-0.4142270565032959,-0.7255767464637757,0.38893733620643617,0.14693706929683686,-0.9291893124580384,-0.320256906747818,-0.16764890700578688,0.02799812406301498,-0.38637407422065734,0.19665684998035432,0.16210804581642152,-0.40619500279426574,-0.4205260455608368,-0.03248070478439331,-0.2930388629436493,0.06000000000000005
